"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16","PATCH: обновление только totalprice и depositpaid","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestUpdateBooking","test_update_booking","",""
"","18","Получение существующей брони по ID","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestGetBooking","test_get_booking","",""
"","8","Создание брони с checkout раньше checkin","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestCreateBooking","test_create_booking","",""
"","10","Валидация схемы созданной брони","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestCreateBooking","test_create_booking","",""
"","47","Использование токена для защищённого запроса","tests","Wed Jun 03 06:24:08 UTC 2026","passed","Wed Jun 03 06:24:08 UTC 2026","TestAuth","test_auth","",""
"","13","Удаление брони без токена","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestDeleteBooking","test_delete_booking","",""
"","41","Проверка заголовка Content-Type","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestValidation","test_validation","",""
"","16","Обновление с невалидными данными","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestUpdateBooking","test_update_booking","",""
"","15","Обновление с неверным токеном","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestUpdateBooking","test_update_booking","",""
"","58","Замер времени 10 GET-запросов подряд","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestPerformance","test_perf","",""
"","15","Частичное обновление брони (PATCH) с токеном","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestUpdateBooking","test_update_booking","",""
"","14","Обновление без токена","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestUpdateBooking","test_update_booking","",""
"","19","Проверка времени ответа","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestGetBooking","test_get_booking","",""
"","10","Проверка таймаута запроса","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:10 UTC 2026","TestValidation","test_validation","",""
"","9","Создание брони с пустым firstname","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestCreateBooking","test_create_booking","",""
"","18","Валидация схемы после обновления","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestUpdateBooking","test_update_booking","",""
"","7","Фильтрация по lastname","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestGetBooking","test_get_booking","",""
"","12","Получение всех броней","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestGetBooking","test_get_booking","",""
"","7","Создание брони с depositpaid=false","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestCreateBooking","test_create_booking","",""
"","53","Получение токена с валидными данными","tests","Wed Jun 03 06:24:08 UTC 2026","passed","Wed Jun 03 06:24:08 UTC 2026","TestAuth","test_auth","",""
"","73","Два раза POST /auth → оба токена работают","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestPerformance","test_perf","",""
"","65","Полный цикл бронирования: авторизация → создание → обновление → удаление","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestE2E","test_e2e","",""
"","36","Запрос к защищённому эндпоинту без токена","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestValidation","test_validation","",""
"","6","Обновление несуществующей брони","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestUpdateBooking","test_update_booking","",""
"","20","Проверка заголовков ответа","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestGetBooking","test_get_booking","",""
"","19","Повторное удаление уже удалённой брони","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestDeleteBooking","test_delete_booking","",""
"","23","Использование неверного токена","tests","Wed Jun 03 06:24:08 UTC 2026","passed","Wed Jun 03 06:24:08 UTC 2026","TestAuth","test_auth","",""
"","6","Удаление несуществующей брони","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestDeleteBooking","test_delete_booking","",""
"","6","Запрос несуществующего ресурса","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestValidation","test_validation","",""
"","7","Создание брони с additionalneeds","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestCreateBooking","test_create_booking","",""
"","17","Полное обновление брони (PUT) с токеном","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestUpdateBooking","test_update_booking","",""
"","9","Создание валидной брони","tests","Wed Jun 03 06:24:09 UTC 2026","passed","Wed Jun 03 06:24:09 UTC 2026","TestCreateBooking","test_create_booking","",""
